,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명
1761,1171053000,서울특별시,송파구,거여동,1171011300,거여동
1762,1171053100,서울특별시,송파구,거여1동,1171011300,거여동
1763,1171053200,서울특별시,송파구,거여2동,1171011300,거여동
1764,1171054000,서울특별시,송파구,마천1동,1171011400,마천동
1765,1171055000,서울특별시,송파구,마천2동,1171011400,마천동
1766,1171056000,서울특별시,송파구,방이동,1171011100,방이동
1767,1171056100,서울특별시,송파구,방이1동,1171011100,방이동
1768,1171056200,서울특별시,송파구,방이2동,1171011100,방이동
1769,1171056500,서울특별시,송파구,방이동분소,1171000000,송파구
1770,1171056600,서울특별시,송파구,오륜동,1171011100,방이동
1771,1171057000,서울특별시,송파구,오금동,1171011200,오금동
1772,1171058000,서울특별시,송파구,송파1동,1171010400,송파동
1773,1171059000,서울특별시,송파구,송파2동,1171010400,송파동
1774,1171060000,서울특별시,송파구,석촌동,1171010500,석촌동
1775,1171060000,서울특별시,송파구,석촌동,1171010600,삼전동
1776,1171061000,서울특별시,송파구,삼전동,1171010600,삼전동
1777,1171062000,서울특별시,송파구,가락본동,1171010700,가락동
1778,1171063000,서울특별시,송파구,가락동,1171010700,가락동
1779,1171063100,서울특별시,송파구,가락1동,1171010700,가락동
1780,1171063200,서울특별시,송파구,가락2동,1171010700,가락동
1781,1171063500,서울특별시,송파구,가락본동분소,1171000000,송파구
1782,1171064000,서울특별시,송파구,문정동,1171010700,가락동
1783,1171064000,서울특별시,송파구,문정동,1171010800,문정동
1784,1171064000,서울특별시,송파구,문정동,1171010900,장지동
1785,1171064000,서울특별시,송파구,문정동,1171011000,이동
1786,1171064000,서울특별시,송파구,문정동,1171011200,오금동
1787,1171064000,서울특별시,송파구,문정동,1171011300,거여동
1788,1171064100,서울특별시,송파구,문정1동,1171010800,문정동
1789,1171064100,서울특별시,송파구,문정1동,1171010900,장지동
1790,1171064200,서울특별시,송파구,문정2동,1171010800,문정동
1791,1171064200,서울특별시,송파구,문정2동,1171010900,장지동
1792,1171064300,서울특별시,송파구,문정제1동분소,1171010800,문정동
1793,1171064300,서울특별시,송파구,문정제1동분소,1171010900,장지동
1794,1171064600,서울특별시,송파구,장지동,1171010800,문정동
1795,1171064600,서울특별시,송파구,장지동,1171010900,장지동
1796,1171064700,서울특별시,송파구,위례동,1171010800,문정동
1797,1171064700,서울특별시,송파구,위례동,1171010900,장지동
1798,1171064700,서울특별시,송파구,위례동,1171011300,거여동
1799,1171065000,서울특별시,송파구,잠실본동,1171010100,잠실동
1800,1171065500,서울특별시,송파구,잠실본동분소,1171000000,송파구
1801,1171066000,서울특별시,송파구,잠실제1동,1171010100,잠실동
1802,1171067000,서울특별시,송파구,잠실2동,1171010100,잠실동
1803,1171068000,서울특별시,송파구,잠실3동,1171010100,잠실동
1804,1171069000,서울특별시,송파구,잠실4동,1171010200,신천동
1805,1171070000,서울특별시,송파구,잠실제5동,1171010100,잠실동
1806,1171071000,서울특별시,송파구,잠실6동,1171010200,신천동
1807,1171072000,서울특별시,송파구,잠실7동,1171010100,잠실동
1808,1174000000,서울특별시,강동구,-,1174000000,강동구
1809,1174050100,서울특별시,강동구,명일동,1174010100,명일동
1810,1174050200,서울특별시,강동구,고덕동,1174010200,고덕동
1811,1174051000,서울특별시,강동구,하일동,1174010300,상일동
1812,1174051000,서울특별시,강동구,하일동,1174010400,하일동
1813,1174051500,서울특별시,강동구,강일동,1174010300,상일동
1814,1174051500,서울특별시,강동구,강일동,1174010400,하일동
1815,1174051500,서울특별시,강동구,강일동,1174011000,강일동
1816,1174052000,서울특별시,강동구,상일동,1174010300,상일동
1817,1174052500,서울특별시,강동구,상일제1동,1174010300,상일동
1818,1174052600,서울특별시,강동구,상일제2동,1174010300,상일동
1819,1174053000,서울특별시,강동구,명일제1동,1174010100,명일동
1820,1174054000,서울특별시,강동구,명일제2동,1174010100,명일동
1821,1174055000,서울특별시,강동구,고덕제1동,1174010200,고덕동
1822,1174056000,서울특별시,강동구,고덕제2동,1174010200,고덕동
1823,1174057000,서울특별시,강동구,암사제1동,1174010700,암사동
1824,1174058000,서울특별시,강동구,암사제2동,1174010700,암사동
1825,1174059000,서울특별시,강동구,암사제3동,1174010700,암사동
1826,1174059100,서울특별시,강동구,암사제4동,1174010700,암사동
1827,1174060000,서울특별시,강동구,천호제1동,1174010900,천호동
1828,1174061000,서울특별시,강동구,천호제2동,1174000300,풍납동
1829,1174061000,서울특별시,강동구,천호제2동,1174010900,천호동
1830,1174062000,서울특별시,강동구,천호제3동,1174010900,천호동
1831,1174063000,서울특별시,강동구,천호제4동,1174010900,천호동
1832,1174064000,서울특별시,강동구,성내제1동,1174010800,성내동
1833,1174065000,서울특별시,강동구,성내제2동,1174010800,성내동
1834,1174066000,서울특별시,강동구,성내제3동,1174010800,성내동
1835,1174067000,서울특별시,강동구,길제1동,1174010500,길동
1836,1174067000,서울특별시,강동구,길제1동,1174010800,성내동
1837,1174068000,서울특별시,강동구,길제2동,1174010500,길동
1838,1174068500,서울특별시,강동구,길동,1174010500,길동
1839,1174069000,서울특별시,강동구,둔촌제1동,1174010600,둔촌동
1840,1174070000,서울특별시,강동구,둔촌제2동,1174010500,길동
1841,1174070000,서울특별시,강동구,둔촌제2동,1174010600,둔촌동
